time,open,high,low,close,Daily VWAP,Weekly VWAP,Monthly VWAP,Down Fractal,Up Fractal,Volume,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
1972-10-02,2.4242,2.4242,2.33,2.3405,NaN,NaN,NaN,0,1,0,34.93491561993193,NaN,34.93491561993193,NaN,NaN,NaN
1972-11-01,2.3565,2.3595,2.3447,2.3522,NaN,NaN,NaN,0,0,0,37.077591982663456,NaN,NaN,NaN,NaN,NaN
1972-12-01,2.3474,2.3504,2.338,2.348,NaN,NaN,NaN,0,0,0,36.61149726237386,NaN,NaN,NaN,NaN,NaN
1973-01-01,2.3472,2.3817,2.3472,2.3817,NaN,NaN,NaN,0,0,0,42.82238903744454,NaN,NaN,NaN,NaN,NaN
1973-02-01,2.3871,2.49,2.364,2.49,NaN,NaN,NaN,0,0,0,57.30143599726459,NaN,NaN,NaN,NaN,NaN
1973-03-01,2.5,2.5,2.447,2.4755,NaN,NaN,NaN,0,0,0,55.28293354788536,NaN,NaN,NaN,NaN,NaN
1973-04-02,2.4776,2.489,2.4762,2.489,NaN,NaN,NaN,0,0,0,56.80843683150143,57.137978983624976,NaN,NaN,NaN,NaN
1973-05-01,2.4883,2.5695,2.4883,2.5661,NaN,NaN,NaN,0,0,0,64.29915746274668,54.72932736968237,NaN,NaN,NaN,NaN
1973-06-01,2.573,2.583,2.57,2.581,NaN,NaN,NaN,1,0,0,65.54287094249742,52.59729753472893,NaN,NaN,65.54287094249742,NaN
1973-07-02,2.5802,2.5802,2.485,2.499,NaN,NaN,NaN,0,0,0,54.32621087694764,49.660528290769285,NaN,NaN,NaN,NaN
1973-08-01,2.517,2.517,2.457,2.458,NaN,NaN,NaN,0,0,0,49.74246929058354,49.802550301392685,NaN,NaN,NaN,NaN
1973-09-03,2.441,2.441,2.4065,2.4135,NaN,NaN,NaN,0,0,0,45.277167668667126,49.52563793650444,NaN,NaN,NaN,NaN
1973-10-01,2.4135,2.4525,2.4115,2.4385,NaN,NaN,NaN,0,0,0,48.09612143209222,49.4672624855762,NaN,NaN,NaN,NaN
1973-11-01,2.4345,2.4345,2.336,2.343,NaN,NaN,NaN,0,0,0,39.68596016457698,49.12922557979834,NaN,NaN,NaN,NaN
1973-12-03,2.34,2.34,2.3065,2.3225,NaN,NaN,NaN,0,0,0,38.14405964811328,49.358450153239865,NaN,NaN,NaN,NaN
1974-01-01,2.3045,2.3045,2.1735,2.286,NaN,NaN,NaN,0,1,0,35.49943189278275,49.24572443253409,35.49943189278275,NaN,NaN,NaN
1974-02-01,2.2765,2.3155,2.2335,2.3015,NaN,NaN,NaN,0,0,0,37.481726200717084,49.30788364241575,NaN,NaN,NaN,NaN
1974-03-01,2.286,2.402,2.2795,2.393,NaN,NaN,NaN,0,0,0,47.700055639095766,49.65628839967656,NaN,NaN,NaN,NaN
1974-04-01,2.396,2.432,2.3555,2.424,NaN,NaN,NaN,0,0,0,50.6434151215668,49.18071547998387,NaN,NaN,50.6434151215668,NaN
1974-05-01,2.4185,2.435,2.391,2.396,NaN,NaN,NaN,1,0,0,48.01496512764537,48.661574878538154,NaN,NaN,NaN,NaN
1974-06-03,2.398,2.408,2.3555,2.3905,NaN,NaN,NaN,0,0,0,47.49352971365155,47.99622437012031,NaN,NaN,NaN,NaN
1974-07-01,2.386,2.398,2.3825,2.387,NaN,NaN,NaN,0,0,0,47.14267431811137,46.77076128836064,NaN,NaN,NaN,NaN
1974-08-01,2.383,2.3845,2.3125,2.3162,NaN,NaN,NaN,0,0,0,40.6075948093163,44.98967013599056,40.6075948093163,NaN,NaN,NaN
1974-09-02,2.31,2.3325,2.31,2.3325,NaN,NaN,NaN,0,0,0,42.581066109152545,44.1507312240052,NaN,NaN,NaN,NaN
1974-10-01,2.3362,2.341,2.325,2.3355,NaN,NaN,NaN,0,0,0,42.95674993426186,43.66603698426793,NaN,NaN,NaN,NaN
1974-11-01,2.338,2.3472,2.299,2.3255,NaN,NaN,NaN,0,1,0,41.97097036856869,43.429880034260904,NaN,NaN,NaN,NaN
1974-12-02,2.3245,2.347,2.306,2.347,NaN,NaN,NaN,0,0,0,44.8987154657696,43.20149389380929,NaN,NaN,NaN,NaN
1975-01-01,2.333,2.4,2.333,2.3825,NaN,NaN,NaN,0,0,0,49.435117466078005,43.897862272487934,NaN,NaN,NaN,NaN
1975-02-03,2.375,2.4305,2.368,2.43,NaN,NaN,NaN,0,0,0,54.797548709384806,45.08739720543591,NaN,NaN,54.797548709384806,NaN
1975-03-03,2.4318,2.4318,2.404,2.406,NaN,NaN,NaN,1,0,0,51.807959371238105,46.25229202532557,NaN,NaN,NaN,NaN
1975-04-01,2.408,2.408,2.346,2.351,NaN,NaN,NaN,0,0,0,45.6601066199699,46.8364620552722,NaN,NaN,NaN,NaN
1975-05-01,2.3482,2.3482,2.299,2.316,NaN,NaN,NaN,0,0,0,42.22612301491799,46.44546686783094,NaN,NaN,NaN,NaN
1975-06-02,2.32,2.3225,2.1935,2.1935,NaN,NaN,NaN,0,0,0,32.899853062349706,45.17806957788686,NaN,NaN,NaN,NaN
